cumulative_return,max_drawdown,sharpe_ratio,win_rate,total_trades,year,freq
0.07063059041652475,0.022075205585652444,1.3327416203529314,64.28571428571429,28,2023,60min
-0.005289411943367295,0.022829592515651073,-0.12253082491690641,52.94117647058824,17,2024,60min
0.05476025029632803,0.011162581738689373,1.5006606752923983,70.96774193548387,31,2025,60min
0.11751898600270194,0.012787787815144539,2.641332128710685,67.07317073170732,82,2023,15min
0.0614813717539644,0.032518591641072375,1.2673596086366288,63.1578947368421,76,2024,15min
0.05206815469943882,0.009956708175197098,1.7699250888331277,61.42857142857143,70,2025,15min
0.18286491500149848,0.011454753290787026,4.277872458539713,64.54545454545455,220,2023,5min
0.1204052258311954,0.03290598234549897,2.4881219163295585,59.473684210526315,190,2024,5min
0.10321403015831754,0.016056081448411162,2.9358472818908523,60.10362694300518,193,2025,5min
